from,from_name,from_lat,from_lon,to,to_name,to_lat,to_lon,year,value
RUS,Russia,55.7558,37.6173,FIN,Finland,61.92411,25.748151,2010,178502
RUS,Russia,55.7558,37.6173,FIN,Finland,61.92411,25.748151,2011,156304
RUS,Russia,55.7558,37.6173,FIN,Finland,61.92411,25.748151,2012,139799
RUS,Russia,55.7558,37.6173,FIN,Finland,61.92411,25.748151,2013,132901
RUS,Russia,55.7558,37.6173,FIN,Finland,61.92411,25.748151,2014,116925
RUS,Russia,55.7558,37.6173,FIN,Finland,61.92411,25.748151,2015,104042
RUS,Russia,55.7558,37.6173,FIN,Finland,61.92411,25.748151,2016,95787
RUS,Russia,55.7558,37.6173,FIN,Finland,61.92411,25.748151,2017,89099
TTO,Trinidad and Tobago,45.66121643,-16.20887166,MLT,Malta,35.937496,14.375416,2017,7680.621
GNQ,Equatorial Guinea,32.9593973,0.948796614,MLT,Malta,35.937496,14.375416,2017,2502.813
USA,United States of America,53.80463093,-16.35109482,MLT,Malta,35.937496,14.375416,2017,952.149
EGY,Egypt,31.2001,29.9187,MLT,Malta,35.937496,14.375416,2017,361.2
NLD,Netherlands,52.132633,5.291266,MLT,Malta,35.937496,14.375416,2017,332.481
TTO,Trinidad and Tobago,45.66121643,-16.20887166,MLT,Malta,35.937496,14.375416,2019,11891.698
EGY,Egypt,31.2001,29.9187,MLT,Malta,35.937496,14.375416,2019,2165.521
USA,United States of America,53.80463093,-16.35109482,MLT,Malta,35.937496,14.375416,2019,353.688
NOR,Norway,60.472024,8.468946,MLT,Malta,35.937496,14.375416,2019,349.868
TTO,Trinidad and Tobago,45.66121643,-16.20887166,MLT,Malta,35.937496,14.375416,2018,5393.111
GNQ,Equatorial Guinea,32.9593973,0.948796614,MLT,Malta,35.937496,14.375416,2018,2442.696
USA,United States of America,53.80463093,-16.35109482,MLT,Malta,35.937496,14.375416,2018,2366.848
PER,Peru,35.69538227,-11.7472251,MLT,Malta,35.937496,14.375416,2018,2354.83
NGA,Nigeria,33.00395653,-5.999048346,MLT,Malta,35.937496,14.375416,2018,2117.049
TTO,Trinidad and Tobago,45.66121643,-16.20887166,MLT,Malta,35.937496,14.375416,2020,11558.056
USA,United States of America,53.80463093,-16.35109482,MLT,Malta,35.937496,14.375416,2020,2678.903
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2017,19256
FIN,Finland,61.92411,25.748151,EST,Estonia,58.595272,25.013607,2017,236
POL,Poland,51.919438,19.145136,EST,Estonia,58.595272,25.013607,2017,63
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2018,19967
LTU,Lithuania,55.169438,23.881275,EST,Estonia,58.595272,25.013607,2018,47
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2019,18461.8
LTU,Lithuania,55.169438,23.881275,EST,Estonia,58.595272,25.013607,2019,180.2
LVA,Latvia,56.879635,24.603189,EST,Estonia,58.595272,25.013607,2020,8690
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2020,7920
LTU,Lithuania,55.169438,23.881275,EST,Estonia,58.595272,25.013607,2020,592
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,1990,56861
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,1991,57095
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,1992,33381
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,1993,16546
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,1994,23763
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,1995,27098
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,1996,29884
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,1997,29038
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,1998,27560
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,1999,26790
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2000,30797
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2001,33050
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2002,27714
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2003,31635
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2004,36032
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2005,37201
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2006,37595
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2007,37372
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2008,35844
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2009,24429
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2010,26168
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2011,23413
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2012,25372
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2013,25814
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2014,20262
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2015,18164
RUS,Russia,55.7558,37.6173,EST,Estonia,58.595272,25.013607,2016,19923
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2008,82243
HUN,Hungary,47.162494,19.503304,SRB,Serbia,44.016521,21.005859,2008,906
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2009,57971
HUN,Hungary,47.162494,19.503304,SRB,Serbia,44.016521,21.005859,2009,702
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2010,65408
HUN,Hungary,47.162494,19.503304,SRB,Serbia,44.016521,21.005859,2010,7482
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2011,54757
HUN,Hungary,47.162494,19.503304,SRB,Serbia,44.016521,21.005859,2011,8130
KAZ,Kazakhstan,48.82552167,55.91012779,SRB,Serbia,44.016521,21.005859,2011,1845
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2012,36153
HUN,Hungary,47.162494,19.503304,SRB,Serbia,44.016521,21.005859,2012,30144
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2013,42919
KAZ,Kazakhstan,48.82552167,55.91012779,SRB,Serbia,44.016521,21.005859,2013,26997
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,1990,95836
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,1991,88180
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,1992,73176
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,1993,33628
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,1994,24505
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,1995,31216
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,1996,69820
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,1997,77851
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,1998,67626
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,1999,40422
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2000,42314
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2001,59362
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2002,64030
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2003,70955
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2004,95592
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2005,79940
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2006,81682
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2007,84136
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2014,51661
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2015,64461
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2016,66499
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2017,80849.054
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2018,81430.54
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2019,83811.599
RUS,Russia,55.7558,37.6173,SRB,Serbia,44.016521,21.005859,2020,73709.357
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2017,51899
NOR,Norway,60.472024,8.468946,LTU,Lithuania,55.169438,23.881275,2017,34260
USA,United States of America,53.80463093,-16.35109482,LTU,Lithuania,55.169438,23.881275,2017,6962
NGA,Nigeria,33.00395653,-5.999048346,LTU,Lithuania,55.169438,23.881275,2017,3636
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2014,94691
NOR,Norway,60.472024,8.468946,LTU,Lithuania,55.169438,23.881275,2014,5358
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2015,82275
NOR,Norway,60.472024,8.468946,LTU,Lithuania,55.169438,23.881275,2015,17327
NOR,Norway,60.472024,8.468946,LTU,Lithuania,55.169438,23.881275,2016,54242
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2016,33654
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2018,50364
NOR,Norway,60.472024,8.468946,LTU,Lithuania,55.169438,23.881275,2018,38351
NOR,Norway,60.472024,8.468946,LTU,Lithuania,55.169438,23.881275,2019,57392
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2019,46245
USA,United States of America,53.80463093,-16.35109482,LTU,Lithuania,55.169438,23.881275,2019,3240
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2020,46315
NOR,Norway,60.472024,8.468946,LTU,Lithuania,55.169438,23.881275,2020,41588
USA,United States of America,53.80463093,-16.35109482,LTU,Lithuania,55.169438,23.881275,2020,22930
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,1990,224397
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,1991,225277
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,1992,128699
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,1993,69604
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,1994,80526
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,1995,94366
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,1996,100884
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,1997,93134
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,1998,81578
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,1999,84961
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2000,96042
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2001,99762
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2002,100878
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2003,109550
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2004,108989
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2005,115955
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2006,115342
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2007,138425
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2008,116284
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2009,101849
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2010,115580
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2011,126781
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2012,123541
RUS,Russia,55.7558,37.6173,LTU,Lithuania,55.169438,23.881275,2013,100731
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,1993,200236
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,1993,3604
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,1994,177335
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,1994,10692
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,1995,229374
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,1995,10890
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,1996,226775
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,1996,14810
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,1997,210606
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,1997,16117
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,1998,217030
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,1998,16907
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,1999,206521
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,1999,20538
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2000,197074
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2000,28195
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2001,194813
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2001,32289
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2002,199891
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2002,34631
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2003,239367
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2003,39840
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2004,241615
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2004,37566
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2005,264523
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2005,43724
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2006,234017
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2006,50875
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2007,216419
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2007,56674
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2008,220295
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2008,57689
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2009,277315
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2009,61387
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2010,300320
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2010,66479
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2011,323630
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2011,71639
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2012,339275
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2012,75102
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,2013,248733
NOR,Norway,60.472024,8.468946,AUT,Austria,47.516231,14.550072,2013,55060
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,1990,201150
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,1991,193549
RUS,Russia,55.7558,37.6173,AUT,Austria,47.516231,14.550072,1992,193225
RUS,Russia,55.7558,37.6173,MDA,Moldova,47.411631,28.369885,2015,34112
ROU,Romania,45.943161,24.96676,MDA,Moldova,47.411631,28.369885,2015,34
RUS,Russia,55.7558,37.6173,MDA,Moldova,47.411631,28.369885,2016,35126
ROU,Romania,45.943161,24.96676,MDA,Moldova,47.411631,28.369885,2016,33
RUS,Russia,55.7558,37.6173,MDA,Moldova,47.411631,28.369885,2010,40218
RUS,Russia,55.7558,37.6173,MDA,Moldova,47.411631,28.369885,2011,39009
RUS,Russia,55.7558,37.6173,MDA,Moldova,47.411631,28.369885,2012,37091
RUS,Russia,55.7558,37.6173,MDA,Moldova,47.411631,28.369885,2013,34921
RUS,Russia,55.7558,37.6173,MDA,Moldova,47.411631,28.369885,2014,35655
RUS,Russia,55.7558,37.6173,MDA,Moldova,47.411631,28.369885,2017,35006
RUS,Russia,55.7558,37.6173,MDA,Moldova,47.411631,28.369885,2018,38250
RUS,Russia,55.7558,37.6173,MDA,Moldova,47.411631,28.369885,2019,35201
RUS,Russia,55.7558,37.6173,MDA,Moldova,47.411631,28.369885,2020,35764
RUS,Russia,55.7558,37.6173,BIH,Bosnia and Herzegovina,43.915886,17.679076,2014,7063
RUS,Russia,55.7558,37.6173,BIH,Bosnia and Herzegovina,43.915886,17.679076,2015,8254
RUS,Russia,55.7558,37.6173,BIH,Bosnia and Herzegovina,43.915886,17.679076,2016,8592
RUS,Russia,55.7558,37.6173,BIH,Bosnia and Herzegovina,43.915886,17.679076,2017,9292
RUS,Russia,55.7558,37.6173,BIH,Bosnia and Herzegovina,43.915886,17.679076,2018,9261
RUS,Russia,55.7558,37.6173,BIH,Bosnia and Herzegovina,43.915886,17.679076,2019,8745
RUS,Russia,55.7558,37.6173,BIH,Bosnia and Herzegovina,43.915886,17.679076,2020,7977
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,1990,124787
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,1991,111630
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,1992,99298
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,1993,35309
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,1994,37797
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,1995,46490
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,1996,40284
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,1997,48755
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,1998,51124
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,1999,47709
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2000,51790
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2001,50565
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2002,53210
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2003,65403
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2004,80880
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2005,66710
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2006,71174
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2007,61201
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2008,50953
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2009,65117
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2010,42014
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2011,65579
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2012,64115
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2013,64778
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2014,36291
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2015,50364
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2016,42930
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2017,47111.076
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2018,53749.935
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2019,51343.214
RUS,Russia,55.7558,37.6173,LVA,Latvia,56.879635,24.603189,2020,42387.034
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,1998,829
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,1999,1563
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2000,2499
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2001,3346
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2002,3477
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2003,3092
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2004,2725
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2005,2902
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2006,3136
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2007,3988
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2008,4529
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2009,2997
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2010,4449
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2011,5131
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2012,5325
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2013,6031
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2014,5164
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2015,5210
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2016,8190
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2017,10541
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2018,9721
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2019,11353
RUS,Russia,55.7558,37.6173,MKD,North Macedonia,41.608635,21.745275,2020,12967
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,1993,190
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,1994,106
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,1995,3946
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,1996,22489
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,1997,40261
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,1998,64933
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,1999,88099
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2000,115259
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2001,136078
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2002,139612
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2003,145769
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2004,137684
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2005,140007
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2006,167522.632
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2007,182153.143
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2008,193800.742
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2009,186662.313
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2010,208403.258
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2011,183928.022
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2012,178557.098
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2013,172594
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2014,167088.688
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2015,168442
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2016,79082
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2017,65565.095
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2018,80961.25
GBR,United Kingdom,55.378051,-3.435973,IRL,Ireland,53.41291,-8.24389,2019,112418.229
